age;mac;port;vlan
54;88:d2:74:c0:f7:9e;ae14.0;vlan_3505
0;88:d2:74:c0:f7:ec;ae14.0;vlan_3505
0;88:d2:74:c0:f8:04;ae14.0;vlan_3505
55;88:d2:74:c0:f8:d6;ae14.0;vlan_3505
33;88:d2:74:c0:fa:6e;ae14.0;vlan_3505
0;88:d2:74:c0:fc:f6;ae14.0;vlan_3505
0;88:d2:74:c0:fd:b6;ae14.0;vlan_3505
0;88:d2:74:c0:fe:dc;ae14.0;vlan_3505
0;88:d2:74:c0:fe:dd;ae14.0;vlan_3505
0;88:d2:74:c0:ff:54;ae14.0;vlan_3505
0;88:d2:74:c1:08:12;ae14.0;vlan_3505
0;88:d2:74:c1:08:13;ae14.0;vlan_3505
0;88:d2:74:c1:08:18;ae14.0;vlan_3505
0;88:d2:74:c1:08:24;ae14.0;vlan_3505
0;88:d2:74:c1:0e:2a;ae14.0;vlan_3505
41;88:d2:74:c1:0e:9c;ae14.0;vlan_3505
0;88:d2:74:c1:10:88;ae14.0;vlan_3505
0;88:d2:74:c1:15:26;ae14.0;vlan_3505
0;88:d2:74:c1:1b:6b;ae14.0;vlan_3505
0;88:d2:74:c1:1b:6e;ae14.0;vlan_3505
0;88:d2:74:c1:1e:ec;ae14.0;vlan_3505
0;88:d2:74:c1:22:3a;ae14.0;vlan_3505
0;88:d2:74:c1:23:24;ae14.0;vlan_3505
0;88:d2:74:c1:25:52;ae14.0;vlan_3505
140;88:d2:74:c1:27:da;ae14.0;vlan_3505
0;88:d2:74:c1:2b:3a;ae14.0;vlan_3505
0;88:d2:74:c1:2c:78;ae14.0;vlan_3505
0;88:d2:74:c1:37:4c;ae14.0;vlan_3505
0;88:d2:74:c1:37:76;ae14.0;vlan_3505
42;88:d2:74:c1:3a:d6;ae14.0;vlan_3505
0;88:d2:74:c1:3e:de;ae14.0;vlan_3505
0;88:d2:74:c1:44:87;ae14.0;vlan_3505
53;88:d2:74:c1:44:99;ae14.0;vlan_3505
0;88:d2:74:c1:46:34;ae14.0;vlan_3505
0;88:d2:74:c1:64:be;ae14.0;vlan_3505
0;88:d2:74:c1:64:e8;ae14.0;vlan_3505
0;88:d2:74:c1:67:b5;ae14.0;vlan_3505
0;88:d2:74:c1:68:ff;ae14.0;vlan_3505
0;88:d2:74:c1:69:89;ae14.0;vlan_3505
0;88:d2:74:c1:6f:e0;ae14.0;vlan_3505
0;a8:f9:4b:1e:cb:c3;ae14.0;vlan_3505
0;a8:f9:4b:1e:fd:8b;ae14.0;vlan_3505
0;a8:f9:4b:5a:a0:ec;ae14.0;vlan_3505
0;a8:f9:4b:5b:b7:cd;ae14.0;vlan_3505
40;a8:f9:4b:5b:cd:35;ae14.0;vlan_3505
0;a8:f9:4b:5e:81:f9;ae14.0;vlan_3505
0;a8:f9:4b:62:55:b1;ae14.0;vlan_3505
0;a8:f9:4b:63:56:5d;ae14.0;vlan_3505
0;a8:f9:4b:64:24:a9;ae14.0;vlan_3505
0;a8:f9:4b:65:03:a1;ae14.0;vlan_3505
0;a8:f9:4b:65:70:49;ae14.0;vlan_3505
0;a8:f9:4b:65:a1:c1;ae14.0;vlan_3505
0;a8:f9:4b:65:ae:01;ae14.0;vlan_3505
52;a8:f9:4b:65:d6:11;ae14.0;vlan_3505
0;a8:f9:4b:66:5a:81;ae14.0;vlan_3505
0;a8:f9:4b:68:74:61;ae14.0;vlan_3505
53;a8:f9:4b:68:ce:39;ae14.0;vlan_3505
0;a8:f9:4b:69:45:a1;ae14.0;vlan_3505
0;a8:f9:4b:69:49:91;ae14.0;vlan_3505
56;a8:f9:4b:6a:8f:09;ae14.0;vlan_3505
0;a8:f9:4b:6c:45:59;ae14.0;vlan_3505
0;a8:f9:4b:6d:40:b9;ae14.0;vlan_3505
0;a8:f9:4b:6d:43:09;ae14.0;vlan_3505
0;a8:f9:4b:70:77:c9;ae14.0;vlan_3505
0;a8:f9:4b:72:57:a9;ae14.0;vlan_3505
0;a8:f9:4b:b8:28:3b;ae14.0;vlan_3505
48;a8:f9:4b:b8:31:ab;ae14.0;vlan_3505
0;a8:f9:4b:b8:77:03;ae14.0;vlan_3505
45;a8:f9:4b:b8:e3:b3;ae14.0;vlan_3505
0;a8:f9:4b:b8:e3:db;ae14.0;vlan_3505
62;a8:f9:4b:b9:3b:03;ae14.0;vlan_3505
0;a8:f9:4b:b9:c8:83;ae14.0;vlan_3505
34;a8:f9:4b:b9:fb:33;ae14.0;vlan_3505
0;a8:f9:4b:ba:24:d3;ae14.0;vlan_3505
0;a8:f9:4b:ba:25:03;ae14.0;vlan_3505
0;a8:f9:4b:ba:36:33;ae14.0;vlan_3505
0;a8:f9:4b:ba:36:5b;ae14.0;vlan_3505
0;a8:f9:4b:ba:36:d3;ae14.0;vlan_3505
0;a8:f9:4b:ba:38:ab;ae14.0;vlan_3505
0;a8:f9:4b:ba:3e:fb;ae14.0;vlan_3505
0;a8:f9:4b:ba:48:53;ae14.0;vlan_3505
0;a8:f9:4b:ba:a6:2e;ae14.0;vlan_3505
39;a8:f9:4b:ba:d1:16;ae14.0;vlan_3505
0;a8:f9:4b:ba:d7:66;ae14.0;vlan_3505
55;a8:f9:4b:ba:fc:8e;ae14.0;vlan_3505
0;a8:f9:4b:bb:05:b6;ae14.0;vlan_3505
0;a8:f9:4b:bb:2a:36;ae14.0;vlan_3505
0;a8:f9:4b:bb:3f:0e;ae14.0;vlan_3505
49;a8:f9:4b:bb:3f:8e;ae14.0;vlan_3505
34;a8:f9:4b:bb:79:d6;ae14.0;vlan_3505
0;a8:f9:4b:bb:7c:86;ae14.0;vlan_3505
58;a8:f9:4b:bb:7c:e6;ae14.0;vlan_3505
0;a8:f9:4b:bb:82:7e;ae14.0;vlan_3505
0;a8:f9:4b:bb:c9:7e;ae14.0;vlan_3505
52;a8:f9:4b:bc:0c:f3;ae14.0;vlan_3505
0;a8:f9:4b:bc:24:ee;ae14.0;vlan_3505
98;a8:f9:4b:bc:2a:36;ae14.0;vlan_3505
0;a8:f9:4b:bc:50:5e;ae14.0;vlan_3505
0;a8:f9:4b:bc:6e:56;ae14.0;vlan_3505
0;a8:f9:4b:bc:7b:e6;ae14.0;vlan_3505
103;a8:f9:4b:bc:9a:1e;ae14.0;vlan_3505
0;a8:f9:4b:bc:b7:ae;ae14.0;vlan_3505
0;a8:f9:4b:bd:03:9e;ae14.0;vlan_3505
0;a8:f9:4b:bd:5e:06;ae14.0;vlan_3505
0;a8:f9:4b:bd:69:96;ae14.0;vlan_3505
0;a8:f9:4b:bd:89:76;ae14.0;vlan_3505
0;a8:f9:4b:bd:89:9e;ae14.0;vlan_3505
0;a8:f9:4b:be:06:7e;ae14.0;vlan_3505
0;a8:f9:4b:be:07:4e;ae14.0;vlan_3505
0;a8:f9:4b:be:21:26;ae14.0;vlan_3505
0;a8:f9:4b:be:2b:2e;ae14.0;vlan_3505
0;a8:f9:4b:be:42:1e;ae14.0;vlan_3505
0;a8:f9:4b:be:58:16;ae14.0;vlan_3505
49;a8:f9:4b:be:64:a6;ae14.0;vlan_3505
0;a8:f9:4b:be:6b:ce;ae14.0;vlan_3505
0;a8:f9:4b:be:80:36;ae14.0;vlan_3505
0;a8:f9:4b:be:80:6e;ae14.0;vlan_3505
47;a8:f9:4b:be:9f:c6;ae14.0;vlan_3505
53;a8:f9:4b:be:bf:06;ae14.0;vlan_3505
0;a8:f9:4b:be:bf:84;ae14.0;vlan_3505
0;a8:f9:4b:be:dd:46;ae14.0;vlan_3505
0;a8:f9:4b:bf:25:76;ae14.0;vlan_3505
0;a8:f9:4b:bf:7d:fe;ae14.0;vlan_3505
0;a8:f9:4b:c1:01:4b;ae14.0;vlan_3505
0;a8:f9:4b:c1:80:a3;ae14.0;vlan_3505
0;a8:f9:4b:c1:c2:2b;ae14.0;vlan_3505
0;a8:f9:4b:c2:1d:bb;ae14.0;vlan_3505
0;a8:f9:4b:c3:26:1b;ae14.0;vlan_3505
47;a8:f9:4b:c3:48:6b;ae14.0;vlan_3505
0;a8:f9:4b:c3:4e:19;ae14.0;vlan_3505
106;a8:f9:4b:c3:a5:93;ae14.0;vlan_3505
0;a8:f9:4b:c3:a7:ab;ae14.0;vlan_3505
0;a8:f9:4b:c3:ec:8b;ae14.0;vlan_3505
0;a8:f9:4b:c3:f8:13;ae14.0;vlan_3505
0;a8:f9:4b:c3:fd:8b;ae14.0;vlan_3505
0;a8:f9:4b:c4:38:13;ae14.0;vlan_3505
0;a8:f9:4b:c4:cb:13;ae14.0;vlan_3505
0;a8:f9:4b:c5:0c:99;ae14.0;vlan_3505
0;a8:f9:4b:c5:57:fe;ae14.0;vlan_3505
0;a8:f9:4b:c5:75:66;ae14.0;vlan_3505
0;a8:f9:4b:c5:7e:f6;ae14.0;vlan_3505
0;a8:f9:4b:c6:04:0e;ae14.0;vlan_3505
0;a8:f9:4b:c6:38:6e;ae14.0;vlan_3505
0;a8:f9:4b:c6:58:37;ae14.0;vlan_3505
87;a8:f9:4b:c6:91:d7;ae14.0;vlan_3505
0;a8:f9:4b:c6:97:37;ae14.0;vlan_3505
0;a8:f9:4b:c6:ae:17;ae14.0;vlan_3505
0;a8:f9:4b:c6:b1:2f;ae14.0;vlan_3505
44;a8:f9:4b:c7:45:97;ae14.0;vlan_3505
54;a8:f9:4b:c7:5f:17;ae14.0;vlan_3505
0;a8:f9:4b:c7:7c:df;ae14.0;vlan_3505
0;a8:f9:4b:c7:9a:5f;ae14.0;vlan_3505
0;a8:f9:4b:c8:00:27;ae14.0;vlan_3505
0;a8:f9:4b:c8:0e:2f;ae14.0;vlan_3505
0;a8:f9:4b:c8:1f:6f;ae14.0;vlan_3505
0;a8:f9:4b:c8:3c:8f;ae14.0;vlan_3505
0;a8:f9:4b:c8:90:c7;ae14.0;vlan_3505
0;a8:f9:4b:c8:a5:c7;ae14.0;vlan_3505
0;a8:f9:4b:c8:ae:a7;ae14.0;vlan_3505
0;a8:f9:4b:c8:dd:87;ae14.0;vlan_3505
55;a8:f9:4b:c9:0a:97;ae14.0;vlan_3505
0;a8:f9:4b:c9:70:ef;ae14.0;vlan_3505
0;a8:f9:4b:ca:07:6f;ae14.0;vlan_3505
0;a8:f9:4b:ca:0f:67;ae14.0;vlan_3505
0;a8:f9:4b:ca:44:77;ae14.0;vlan_3505
0;a8:f9:4b:ca:b7:57;ae14.0;vlan_3505
0;a8:f9:4b:ca:c0:e7;ae14.0;vlan_3505
0;a8:f9:4b:ca:f0:67;ae14.0;vlan_3505
0;a8:f9:4b:ca:f8:27;ae14.0;vlan_3505
0;a8:f9:4b:cb:03:df;ae14.0;vlan_3505
49;a8:f9:4b:cb:13:77;ae14.0;vlan_3505
0;a8:f9:4b:cb:13:b7;ae14.0;vlan_3505
0;a8:f9:4b:cb:14:17;ae14.0;vlan_3505
0;a8:f9:4b:cb:14:ff;ae14.0;vlan_3505
0;a8:f9:4b:cb:2d:df;ae14.0;vlan_3505
33;a8:f9:4b:cb:a3:fd;ae14.0;vlan_3505
0;a8:f9:4b:cb:fd:57;ae14.0;vlan_3505
0;a8:f9:4b:cb:fe:ef;ae14.0;vlan_3505
0;a8:f9:4b:cc:3f:cf;ae14.0;vlan_3505
57;a8:f9:4b:cc:80:07;ae14.0;vlan_3505
0;a8:f9:4b:cc:85:17;ae14.0;vlan_3505
0;a8:f9:4b:cc:b6:97;ae14.0;vlan_3505
0;a8:f9:4b:cc:ee:9f;ae14.0;vlan_3505
0;a8:f9:4b:cc:f1:ff;ae14.0;vlan_3505
0;a8:f9:4b:cc:f8:6f;ae14.0;vlan_3505
53;a8:f9:4b:cc:fc:f7;ae14.0;vlan_3505
151;a8:f9:4b:cd:03:1f;ae14.0;vlan_3505
0;a8:f9:4b:cd:cc:7b;ae14.0;vlan_3505
0;a8:f9:4b:ce:93:5b;ae14.0;vlan_3505
0;a8:f9:4b:ce:ab:f3;ae14.0;vlan_3505
0;a8:f9:4b:ce:b7:f3;ae14.0;vlan_3505
0;a8:f9:4b:cf:0c:88;ae14.0;vlan_3505
0;a8:f9:4b:cf:52:23;ae14.0;vlan_3505
0;a8:f9:4b:cf:c7:13;ae14.0;vlan_3505
58;a8:f9:4b:cf:c8:83;ae14.0;vlan_3505
0;a8:f9:4b:cf:f8:63;ae14.0;vlan_3505
0;a8:f9:4b:d0:21:73;ae14.0;vlan_3505
0;a8:f9:4b:d0:3b:1b;ae14.0;vlan_3505
0;a8:f9:4b:d0:5c:4b;ae14.0;vlan_3505
60;a8:f9:4b:d0:64:93;ae14.0;vlan_3505
40;a8:f9:4b:d0:c4:1b;ae14.0;vlan_3505
0;a8:f9:4b:d0:e6:53;ae14.0;vlan_3505
0;a8:f9:4b:d1:17:03;ae14.0;vlan_3505
0;a8:f9:4b:d1:36:c1;ae14.0;vlan_3505
0;a8:f9:4b:d1:3a:e3;ae14.0;vlan_3505
0;a8:f9:4b:d1:63:1b;ae14.0;vlan_3505
52;a8:f9:4b:d1:8c:d3;ae14.0;vlan_3505
31;a8:f9:4b:d1:fd:fb;ae14.0;vlan_3505
76;a8:f9:4b:d2:c6:9b;ae14.0;vlan_3505
0;a8:f9:4b:d3:12:71;ae14.0;vlan_3505
0;a8:f9:4b:d3:21:53;ae14.0;vlan_3505
0;a8:f9:4b:d3:35:cb;ae14.0;vlan_3505
0;a8:f9:4b:d3:3e:33;ae14.0;vlan_3505
0;a8:f9:4b:d3:56:33;ae14.0;vlan_3505
0;a8:f9:4b:d3:59:e1;ae14.0;vlan_3505
0;a8:f9:4b:d3:5b:03;ae14.0;vlan_3505
0;a8:f9:4b:d3:5c:f3;ae14.0;vlan_3505
0;a8:f9:4b:d3:5d:8b;ae14.0;vlan_3505
47;a8:f9:4b:d3:7a:a3;ae14.0;vlan_3505
39;a8:f9:4b:d3:8b:eb;ae14.0;vlan_3505
0;a8:f9:4b:d3:a3:2b;ae14.0;vlan_3505
0;a8:f9:4b:d3:a9:eb;ae14.0;vlan_3505
0;a8:f9:4b:d3:ac:53;ae14.0;vlan_3505
117;a8:f9:4b:d3:bd:5b;ae14.0;vlan_3505
0;a8:f9:4b:d3:c6:f9;ae14.0;vlan_3505
0;a8:f9:4b:d4:ba:ab;ae14.0;vlan_3505
0;a8:f9:4b:d4:d2:4b;ae14.0;vlan_3505
48;a8:f9:4b:d5:57:13;ae14.0;vlan_3505
0;a8:f9:4b:d7:29:93;ae14.0;vlan_3505
0;a8:f9:4b:d7:5d:03;ae14.0;vlan_3505
0;a8:f9:4b:d7:77:73;ae14.0;vlan_3505
0;a8:f9:4b:d7:ad:eb;ae14.0;vlan_3505
0;a8:f9:4b:d7:ae:eb;ae14.0;vlan_3505
0;a8:f9:4b:d7:ce:80;ae14.0;vlan_3505
0;a8:f9:4b:d7:cf:e3;ae14.0;vlan_3505
0;a8:f9:4b:d7:d5:1b;ae14.0;vlan_3505
0;a8:f9:4b:d7:e9:d3;ae14.0;vlan_3505
0;a8:f9:4b:d7:ea:93;ae14.0;vlan_3505
0;a8:f9:4b:d7:ec:4b;ae14.0;vlan_3505
0;a8:f9:4b:d8:02:c3;ae14.0;vlan_3505
0;a8:f9:4b:d8:27:43;ae14.0;vlan_3505
0;a8:f9:4b:d8:74:b3;ae14.0;vlan_3505
42;a8:f9:4b:d8:83:4b;ae14.0;vlan_3505
0;a8:f9:4b:d9:1e:43;ae14.0;vlan_3505
0;a8:f9:4b:d9:4d:4b;ae14.0;vlan_3505
0;a8:f9:4b:db:ad:bb;ae14.0;vlan_3505
0;a8:f9:4b:dc:fd:23;ae14.0;vlan_3505
0;a8:f9:4b:dd:1b:cb;ae14.0;vlan_3505
42;a8:f9:4b:dd:1d:d3;ae14.0;vlan_3505
0;a8:f9:4b:dd:8a:4b;ae14.0;vlan_3505
0;a8:f9:4b:dd:f1:73;ae14.0;vlan_3505
0;a8:f9:4b:dd:ff:6b;ae14.0;vlan_3505
30;a8:f9:4b:df:d4:23;ae14.0;vlan_3505
0;a8:f9:4b:e0:26:83;ae14.0;vlan_3505
45;a8:f9:4b:e0:c6:23;ae14.0;vlan_3505
41;a8:f9:4b:e0:cd:0b;ae14.0;vlan_3505
42;a8:f9:4b:e0:dc:21;ae14.0;vlan_3505
0;a8:f9:4b:e0:f1:23;ae14.0;vlan_3505
0;a8:f9:4b:e0:f5:23;ae14.0;vlan_3505
0;a8:f9:4b:e1:05:9b;ae14.0;vlan_3505
0;a8:f9:4b:e1:1d:b3;ae14.0;vlan_3505
0;a8:f9:4b:e1:24:1b;ae14.0;vlan_3505
0;a8:f9:4b:e1:43:eb;ae14.0;vlan_3505
95;a8:f9:4b:e1:85:7b;ae14.0;vlan_3505
43;a8:f9:4b:e1:b4:f3;ae14.0;vlan_3505
55;a8:f9:4b:e1:cb:f3;ae14.0;vlan_3505
0;a8:f9:4b:e1:cd:9b;ae14.0;vlan_3505
0;a8:f9:4b:e2:02:33;ae14.0;vlan_3505
0;a8:f9:4b:e2:04:33;ae14.0;vlan_3505
0;a8:f9:4b:e2:64:63;ae14.0;vlan_3505
0;a8:f9:4b:e2:65:e3;ae14.0;vlan_3505
0;a8:f9:4b:e2:69:ab;ae14.0;vlan_3505
0;a8:f9:4b:e2:7e:0b;ae14.0;vlan_3505
45;a8:f9:4b:e2:af:2b;ae14.0;vlan_3505
0;a8:f9:4b:e2:cc:28;ae14.0;vlan_3505
0;a8:f9:4b:e2:d2:5b;ae14.0;vlan_3505
38;a8:f9:4b:e2:d6:5b;ae14.0;vlan_3505
0;a8:f9:4b:e2:e9:9b;ae14.0;vlan_3505
0;a8:f9:4b:e2:ea:33;ae14.0;vlan_3505
0;a8:f9:4b:e2:ed:ab;ae14.0;vlan_3505
0;a8:f9:4b:e2:f8:d3;ae14.0;vlan_3505
0;a8:f9:4b:e3:7e:2b;ae14.0;vlan_3505
0;a8:f9:4b:e3:7e:c3;ae14.0;vlan_3505
0;a8:f9:4b:e3:94:3b;ae14.0;vlan_3505
51;a8:f9:4b:e3:97:b3;ae14.0;vlan_3505
0;a8:f9:4b:e3:ae:83;ae14.0;vlan_3505
56;a8:f9:4b:e3:cb:1b;ae14.0;vlan_3505
0;a8:f9:4b:e7:69:1b;ae14.0;vlan_3505
0;a8:f9:4b:e7:6a:bb;ae14.0;vlan_3505
33;a8:f9:4b:e7:70:eb;ae14.0;vlan_3505
102;a8:f9:4b:e7:73:6b;ae14.0;vlan_3505
0;a8:f9:4b:e7:75:d0;ae14.0;vlan_3505
0;a8:f9:4b:e7:79:4b;ae14.0;vlan_3505
0;a8:f9:4b:e7:83:43;ae14.0;vlan_3505
0;a8:f9:4b:e7:84:d3;ae14.0;vlan_3505
48;a8:f9:4b:e7:88:c3;ae14.0;vlan_3505
0;a8:f9:4b:e7:9b:73;ae14.0;vlan_3505
35;a8:f9:4b:e7:9d:4b;ae14.0;vlan_3505
0;a8:f9:4b:e7:bb:9b;ae14.0;vlan_3505
43;a8:f9:4b:e7:df:3b;ae14.0;vlan_3505
0;a8:f9:4b:e7:df:73;ae14.0;vlan_3505
0;a8:f9:4b:e7:eb:9b;ae14.0;vlan_3505
0;a8:f9:4b:e7:ff:73;ae14.0;vlan_3505
0;b0:4e:26:94:6d:d9;ae14.0;vlan_3505
0;b0:fc:36:17:61:61;ae14.0;vlan_3505
0;bc:ee:7b:ec:19:cc;ae14.0;vlan_3505
0;c0:9f:e1:9b:22:0c;ae14.0;vlan_3505
0;c0:9f:e1:b2:a1:32;ae14.0;vlan_3505
0;c0:9f:e1:b2:a1:33;ae14.0;vlan_3505
0;c0:9f:e1:b2:a1:a4;ae14.0;vlan_3505
0;c0:9f:e1:b2:ab:5e;ae14.0;vlan_3505
36;c0:9f:e1:b2:b2:00;ae14.0;vlan_3505
0;c0:9f:e1:b2:d9:54;ae14.0;vlan_3505
47;c0:9f:e1:b2:db:ac;ae14.0;vlan_3505
0;c0:9f:e1:b2:ed:70;ae14.0;vlan_3505
0;c0:9f:e1:b2:ed:71;ae14.0;vlan_3505
0;c0:9f:e1:b2:f3:d0;ae14.0;vlan_3505
56;c0:9f:e1:b2:f3:d1;ae14.0;vlan_3505
0;c0:9f:e1:b3:04:56;ae14.0;vlan_3505
0;c0:9f:e1:b3:4b:5a;ae14.0;vlan_3505
0;c0:9f:e1:b5:26:96;ae14.0;vlan_3505
0;c0:9f:e1:b5:27:50;ae14.0;vlan_3505
0;c0:9f:e1:b5:27:6e;ae14.0;vlan_3505
0;c0:9f:e1:b5:28:e8;ae14.0;vlan_3505
0;c0:9f:e1:b5:29:12;ae14.0;vlan_3505
0;c0:9f:e1:b5:29:3c;ae14.0;vlan_3505
0;c0:9f:e1:b5:b0:a8;ae14.0;vlan_3505
47;c0:9f:e1:b7:81:f4;ae14.0;vlan_3505
0;c0:9f:e1:b7:a1:14;ae14.0;vlan_3505
0;c0:9f:e1:b7:a1:da;ae14.0;vlan_3505
0;c0:9f:e1:b7:a1:db;ae14.0;vlan_3505
0;c0:9f:e1:b7:a2:28;ae14.0;vlan_3505
0;c0:9f:e1:b7:a2:29;ae14.0;vlan_3505
0;c0:9f:e1:b7:a2:88;ae14.0;vlan_3505
0;c0:9f:e1:b7:a3:66;ae14.0;vlan_3505
34;c0:9f:e1:b7:ab:dc;ae14.0;vlan_3505
0;c0:9f:e1:b7:af:6c;ae14.0;vlan_3505
0;c0:9f:e1:b7:b6:a4;ae14.0;vlan_3505
0;c0:9f:e1:b7:b6:a5;ae14.0;vlan_3505
0;c0:9f:e1:b7:c4:18;ae14.0;vlan_3505
0;c0:9f:e1:b7:c5:aa;ae14.0;vlan_3505
34;c0:9f:e1:b7:cc:fa;ae14.0;vlan_3505
0;c0:9f:e1:b7:f7:06;ae14.0;vlan_3505
49;c0:9f:e1:b7:fa:00;ae14.0;vlan_3505
0;c0:9f:e1:b7:fa:6c;ae14.0;vlan_3505
30;c0:9f:e1:b7:fb:02;ae14.0;vlan_3505
0;c0:9f:e1:b7:fb:7a;ae14.0;vlan_3505
0;c0:9f:e1:b7:fb:ce;ae14.0;vlan_3505
0;c0:9f:e1:b7:fb:cf;ae14.0;vlan_3505
0;c0:9f:e1:b7:fd:ae;ae14.0;vlan_3505
0;c0:9f:e1:b7:fe:5c;ae14.0;vlan_3505
0;c0:9f:e1:b7:ff:94;ae14.0;vlan_3505
0;c0:9f:e1:b7:ff:9a;ae14.0;vlan_3505
0;c0:9f:e1:b8:01:5c;ae14.0;vlan_3505
0;c0:9f:e1:b8:04:02;ae14.0;vlan_3505
0;c0:9f:e1:b8:04:03;ae14.0;vlan_3505
0;c0:9f:e1:b8:14:9a;ae14.0;vlan_3505
0;c0:9f:e1:b8:14:a6;ae14.0;vlan_3505
0;c0:9f:e1:b8:16:bc;ae14.0;vlan_3505
0;c0:9f:e1:b8:16:bd;ae14.0;vlan_3505
0;c0:9f:e1:b8:2f:64;ae14.0;vlan_3505
0;c0:9f:e1:b8:2f:82;ae14.0;vlan_3505
41;c0:9f:e1:b8:30:30;ae14.0;vlan_3505
57;c0:9f:e1:b8:30:72;ae14.0;vlan_3505
0;c0:9f:e1:b8:31:74;ae14.0;vlan_3505
0;c0:9f:e1:b8:46:c8;ae14.0;vlan_3505
46;c0:9f:e1:b8:47:64;ae14.0;vlan_3505
0;c0:9f:e1:b8:4e:a8;ae14.0;vlan_3505
0;c0:9f:e1:b8:98:8e;ae14.0;vlan_3505
0;c4:ad:34:79:67:68;ae14.0;vlan_3505
0;cc:05:77:77:d8:dd;ae14.0;vlan_3505
0;cc:05:77:77:da:db;ae14.0;vlan_3505
0;cc:05:77:7f:4d:ed;ae14.0;vlan_3505
0;cc:05:77:7f:5a:ad;ae14.0;vlan_3505
0;cc:05:77:7f:63:e8;ae14.0;vlan_3505
0;cc:05:77:7f:66:d4;ae14.0;vlan_3505
0;cc:05:77:7f:70:a8;ae14.0;vlan_3505
0;cc:05:77:7f:76:a2;ae14.0;vlan_3505
0;cc:05:77:7f:99:d4;ae14.0;vlan_3505
0;cc:05:77:7f:9a:d3;ae14.0;vlan_3505
35;cc:05:77:7f:a0:9a;ae14.0;vlan_3505
0;cc:05:77:7f:a2:a9;ae14.0;vlan_3505
0;cc:05:77:7f:a7:e8;ae14.0;vlan_3505
0;cc:05:77:7f:a9:d5;ae14.0;vlan_3505
0;cc:05:77:7f:ac:4a;ae14.0;vlan_3505
0;cc:05:77:7f:ad:e2;ae14.0;vlan_3505
0;cc:05:77:7f:b2:00;ae14.0;vlan_3505
0;cc:05:77:7f:b2:dd;ae14.0;vlan_3505
58;cc:05:77:83:04:11;ae14.0;vlan_3505
0;cc:05:77:83:05:65;ae14.0;vlan_3505
0;cc:05:77:83:0b:b4;ae14.0;vlan_3505
0;cc:05:77:8b:8d:c4;ae14.0;vlan_3505
0;cc:05:77:8b:f5:a0;ae14.0;vlan_3505
0;cc:05:77:8c:0d:aa;ae14.0;vlan_3505
0;cc:05:77:8c:0e:54;ae14.0;vlan_3505
0;cc:05:77:8c:10:74;ae14.0;vlan_3505
0;cc:05:77:8c:10:85;ae14.0;vlan_3505
0;cc:05:77:8c:12:50;ae14.0;vlan_3505
43;cc:05:77:8c:12:b6;ae14.0;vlan_3505
0;cc:05:77:8c:12:e9;ae14.0;vlan_3505
0;cc:05:77:8c:13:2d;ae14.0;vlan_3505
46;cc:05:77:8c:14:5f;ae14.0;vlan_3505
0;cc:05:77:8c:14:92;ae14.0;vlan_3505
46;cc:05:77:8c:14:e7;ae14.0;vlan_3505
0;cc:05:77:8c:15:2b;ae14.0;vlan_3505
0;cc:05:77:f7:d9:f3;ae14.0;vlan_3505
0;cc:05:77:f8:44:00;ae14.0;vlan_3505
39;cc:05:77:f8:7c:50;ae14.0;vlan_3505
43;cc:05:77:f8:8a:97;ae14.0;vlan_3505
0;cc:05:77:f8:8f:81;ae14.0;vlan_3505
0;cc:05:77:f8:91:2a;ae14.0;vlan_3505
0;cc:05:77:f8:92:e4;ae14.0;vlan_3505
0;cc:05:77:f8:93:28;ae14.0;vlan_3505
0;cc:05:77:f8:96:f1;ae14.0;vlan_3505
0;cc:05:77:f8:97:46;ae14.0;vlan_3505
0;cc:05:77:f8:97:df;ae14.0;vlan_3505
0;cc:05:77:f8:98:34;ae14.0;vlan_3505
0;cc:05:77:f8:9a:76;ae14.0;vlan_3505
0;cc:05:77:f8:9b:31;ae14.0;vlan_3505
0;cc:05:77:f8:9c:52;ae14.0;vlan_3505
0;cc:05:77:f8:9e:2e;ae14.0;vlan_3505
0;cc:05:77:f8:9e:94;ae14.0;vlan_3505
0;cc:05:77:f8:9e:e9;ae14.0;vlan_3505
0;cc:05:77:f8:9f:93;ae14.0;vlan_3505
0;cc:05:77:f8:a0:1b;ae14.0;vlan_3505
0;cc:05:77:f8:a0:4e;ae14.0;vlan_3505
51;cc:05:77:f8:a0:81;ae14.0;vlan_3505
0;cc:05:77:f8:a1:5e;ae14.0;vlan_3505
0;cc:05:77:f8:a1:80;ae14.0;vlan_3505
0;cc:05:77:f8:a1:e6;ae14.0;vlan_3505
0;cc:05:77:f8:a2:08;ae14.0;vlan_3505
0;cc:05:77:f8:a2:b2;ae14.0;vlan_3505
0;cc:05:77:f8:a2:d4;ae14.0;vlan_3505
0;cc:05:77:f8:a4:06;ae14.0;vlan_3505
0;cc:05:77:f8:a4:17;ae14.0;vlan_3505
0;cc:05:77:f8:a4:4a;ae14.0;vlan_3505
0;cc:05:77:f8:a4:e3;ae14.0;vlan_3505
0;cc:05:77:f8:a9:78;ae14.0;vlan_3505
0;cc:05:77:f8:b1:81;ae14.0;vlan_3505
0;cc:05:77:f8:b1:b4;ae14.0;vlan_3505
0;cc:05:77:f8:b2:6f;ae14.0;vlan_3505
0;cc:05:77:f8:b2:b3;ae14.0;vlan_3505
0;cc:05:77:f8:ba:89;ae14.0;vlan_3505
